"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	0	16	Unreliable
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	Suppressed	691	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	750	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	Suppressed	752	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	727	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	Suppressed	750	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	684	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	Suppressed	546	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	500	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	386	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	346	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	384	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	340	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	276	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	290	Suppressed
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	Suppressed	3918	Suppressed
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	4100	Suppressed
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	Suppressed	3748	Suppressed
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	3727	Suppressed
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	Suppressed	3224	Suppressed
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	3263	Suppressed
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	Suppressed	2793	Suppressed
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	2647	Suppressed
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	2414	Suppressed
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	2281	Suppressed
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	10	2011	Unreliable
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	12	1940	Unreliable
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	1660	Suppressed
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	18	1342	Unreliable
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	Suppressed	1568	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	1884	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	0	1574	Unreliable
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	1700	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	0	1431	Unreliable
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	1352	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	Suppressed	1198	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	1053	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	1025	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	1009	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	831	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	760	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	575	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	565	Suppressed
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	0	91	Unreliable
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	0	103	Unreliable
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	Suppressed	91	Suppressed
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	0	109	Unreliable
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	0	61	Unreliable
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	0	84	Unreliable
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	0	63	Unreliable
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	0	47	Unreliable
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	0	48	Unreliable
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	49	Suppressed
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	0	39	Unreliable
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	0	29	Unreliable
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	25	Suppressed
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	0	26	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	0	18	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	0	106	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	0	14	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	0	81	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	0	14	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	0	66	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	0	27	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	0	47	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	0	10	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	0	16	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	0	11	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	0	14	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	0	14	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	Suppressed	Suppressed
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	0	27	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	0	87	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	0	57	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	0	73	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	0	22	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	0	67	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	0	32	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	0	47	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	0	35	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	0	38	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	0	27	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	0	23	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	0	27	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	0	29	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	0	27	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	0	23	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	0	13	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	0	28	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	0	26	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	0	33	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	0	18	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	0	20	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	0	18	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	0	14	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	0	12	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	0	9	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	0	4	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	0	8	Unreliable
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	Suppressed	874	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	963	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	Suppressed	982	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	957	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	Suppressed	1015	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	897	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	Suppressed	1073	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	894	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	1005	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	935	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	932	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	891	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	659	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	674	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	0	1774	Unreliable
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	1980	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	0	1718	Unreliable
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	2152	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	Suppressed	1614	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	1768	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	0	1310	Unreliable
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	1447	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	1142	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	1077	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	947	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	865	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	655	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	651	Suppressed
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	0	21	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	0	38	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	0	17	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	0	39	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	0	43	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	0	18	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	0	37	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	12	Suppressed
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	0	9	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	0	6	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	0	7	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	0	5	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	0	10	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	0	8	Unreliable
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	Suppressed	1535	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	1712	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	Suppressed	1616	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	0	1683	Unreliable
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	Suppressed	1616	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	1502	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	Suppressed	1374	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	1353	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	1196	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	1124	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	1058	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	877	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	736	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	649	Suppressed
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Female"	"F"	0	117	Unreliable
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"30-34 years"	"30-34"	"Male"	"M"	0	191	Unreliable
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Female"	"F"	0	135	Unreliable
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	154	Suppressed
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Female"	"F"	0	90	Unreliable
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	136	Suppressed
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Female"	"F"	0	61	Unreliable
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"45-49 years"	"45-49"	"Male"	"M"	0	93	Unreliable
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Female"	"F"	0	48	Unreliable
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	86	Suppressed
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Female"	"F"	0	81	Unreliable
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"55-59 years"	"55-59"	"Male"	"M"	0	48	Unreliable
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Female"	"F"	0	45	Unreliable
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2019"	"2019"	"60-64 years "	"60-64"	"Male"	"M"	0	31	Unreliable
