"Notes"	"County"	"County Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	0	37	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	39	Suppressed
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	0	41	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	0	30	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	0	31	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	19	Suppressed
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	0	24	Unreliable
	"Lawrence County, PA"	"42073"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	0	19	Unreliable
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Female"	"F"	0	714	Unreliable
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	833	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Female"	"F"	0	762	Unreliable
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	841	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Female"	"F"	Suppressed	790	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	745	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	Suppressed	621	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	623	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	463	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	440	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	399	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	377	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	319	Suppressed
	"Lebanon County, PA"	"42075"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	302	Suppressed
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Female"	"F"	0	4256	Unreliable
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Male"	"M"	11	4318	Unreliable
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Female"	"F"	Suppressed	4028	Suppressed
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Male"	"M"	13	4101	Unreliable
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Female"	"F"	Suppressed	3646	Suppressed
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	12	3688	Unreliable
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	Suppressed	3088	Suppressed
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	11	3025	Unreliable
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	2641	Suppressed
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	22	2514	875.1
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	13	2234	Unreliable
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	19	2148	Unreliable
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	17	1804	Unreliable
	"Lehigh County, PA"	"42077"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	35	1633	2143.3
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Female"	"F"	Suppressed	1953	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	2361	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Female"	"F"	Suppressed	1672	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	2023	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Female"	"F"	Suppressed	1781	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	1747	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	Suppressed	1466	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	1376	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	1185	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	1142	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	1018	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	1037	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	693	Suppressed
	"Luzerne County, PA"	"42079"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	696	Suppressed
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Female"	"F"	0	102	Unreliable
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Male"	"M"	0	111	Unreliable
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Female"	"F"	Suppressed	89	Suppressed
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Male"	"M"	0	132	Unreliable
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Female"	"F"	0	80	Unreliable
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	0	115	Unreliable
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	0	63	Unreliable
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	53	Suppressed
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	0	55	Unreliable
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	0	42	Unreliable
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	43	Suppressed
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	0	39	Unreliable
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	0	31	Unreliable
	"Lycoming County, PA"	"42081"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	0	35	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Female"	"F"	0	25	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Male"	"M"	0	116	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Female"	"F"	0	20	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Male"	"M"	0	99	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Female"	"F"	0	17	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	68	Suppressed
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	0	18	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	0	48	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	0	14	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	0	17	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	0	14	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	0	21	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	0	12	Unreliable
	"Mc Kean County, PA"	"42083"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	Suppressed	Suppressed
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Female"	"F"	0	40	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Male"	"M"	0	90	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Female"	"F"	0	46	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Male"	"M"	0	84	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Female"	"F"	0	33	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	0	68	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	0	31	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	0	60	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	0	38	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	0	39	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	28	Suppressed
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	0	32	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	0	30	Unreliable
	"Mercer County, PA"	"42085"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	39	Suppressed
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Female"	"F"	0	40	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Male"	"M"	0	24	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Female"	"F"	0	16	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Male"	"M"	0	35	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Female"	"F"	Suppressed	19	Suppressed
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	0	32	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	0	27	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	0	18	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	0	19	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	0	19	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	0	18	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	0	15	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	0	4	Unreliable
	"Mifflin County, PA"	"42087"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	Suppressed	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Female"	"F"	Suppressed	945	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	1050	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Female"	"F"	Suppressed	1029	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	1012	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Female"	"F"	0	1095	Unreliable
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	1024	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	Suppressed	1018	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	919	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	1067	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	982	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	997	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	976	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	738	Suppressed
	"Monroe County, PA"	"42089"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	782	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Female"	"F"	Suppressed	1770	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	1986	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Female"	"F"	0	1966	Unreliable
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	2267	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Female"	"F"	0	1750	Unreliable
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	2059	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	Suppressed	1488	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	1665	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	1238	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	1238	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	1080	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	947	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	790	Suppressed
	"Montgomery County, PA"	"42091"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	Suppressed	806	Suppressed
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Female"	"F"	0	12	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Male"	"M"	0	26	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Female"	"F"	0	22	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Male"	"M"	0	35	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Female"	"F"	0	14	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	0	29	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	0	30	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	0	13	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	0	12	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	0	6	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	0	8	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	0	8	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	0	11	Unreliable
	"Montour County, PA"	"42093"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	0	4	Unreliable
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Female"	"F"	Suppressed	1696	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Male"	"M"	Suppressed	1868	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Female"	"F"	Suppressed	1686	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Male"	"M"	Suppressed	1965	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Female"	"F"	Suppressed	1723	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	1753	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	Suppressed	1577	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Male"	"M"	Suppressed	1513	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Female"	"F"	Suppressed	1287	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"50-54 years"	"50-54"	"Male"	"M"	Suppressed	1317	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Female"	"F"	Suppressed	1171	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"55-59 years"	"55-59"	"Male"	"M"	Suppressed	1069	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Female"	"F"	Suppressed	877	Suppressed
	"Northampton County, PA"	"42095"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"60-64 years "	"60-64"	"Male"	"M"	10	746	Unreliable
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Female"	"F"	0	132	Unreliable
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"30-34 years"	"30-34"	"Male"	"M"	0	205	Unreliable
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Female"	"F"	0	139	Unreliable
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"35-39 years"	"35-39"	"Male"	"M"	0	183	Unreliable
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Female"	"F"	0	123	Unreliable
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"40-44 years"	"40-44"	"Male"	"M"	Suppressed	158	Suppressed
	"Northumberland County, PA"	"42097"	"Hispanic or Latino"	"2135-2"	"2021"	"2021"	"45-49 years"	"45-49"	"Female"	"F"	Suppressed	78	Suppressed
